id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43421306,"Downtown studio , great location with rooftop",345796541,Dakota,,Trinity-Bellwoods,43.65252,-79.40612,Entire home/apt,89,1,0,,,1,0
43425217,Dundas Square Cozy n Comfy Guest's  Room,270630881,Collins,,Moss Park,43.65662,-79.37335,Private room,48,1,0,,,1,365
43429006,City Lovers Condo in the Entertainment District,245867607,Fran & Lucas,,Waterfront Communities-The Island,43.64083,-79.39653,Entire home/apt,137,1,8,2020-08-03,1.14,2,362
43431349,Exquisite 1 BR Condo in the Entertainment Dist.,135718015,Ak,,Waterfront Communities-The Island,43.64329,-79.3888,Entire home/apt,161,28,1,2020-10-01,0.40,38,0
43431828,Cozy Sun filled condo on 20th floor,346176620,Shan,,Mount Olive-Silverstone-Jamestown,43.75847,-79.58902,Entire home/apt,80,1,1,2020-12-13,1,1,357
43432071,Lovely 2 Bdrm + Large Den w Office & Private Patio,293274089,SillyBishop,,Waterfront Communities-The Island,43.64072,-79.39859,Entire home/apt,141,2,3,2020-11-21,0.51,56,131
43432287,Stylish in Central Toronto.  Desk + Private patio.,293274089,SillyBishop,,Bay Street Corridor,43.64983,-79.38287,Entire home/apt,112,2,0,,,56,152
43432453,Gorgeous Condo in Downtown Toronto!!!,293274089,SillyBishop,,Bay Street Corridor,43.65139,-79.38308,Entire home/apt,131,2,3,2020-09-07,0.68,56,152
43432518,Cozy Basement Suite near Coxwell Subway,35084172,Nick And Hellen,,Old East York,43.69715,-79.33355,Entire home/apt,40,62,2,2020-11-30,0.56,6,1
43434226,"3 Rooms in new, basement unit @TO Downtown & Beach",202338294,Andy,,High Park-Swansea,43.6415,-79.4485,Private room,100,30,0,,,1,71
43440170,D ✭ a cozy bedroom/ Close to vibrant North York✭,346212570,Michael,,Downsview-Roding-CFB,43.72903,-79.49787,Private room,35,28,5,2020-06-29,0.75,4,240
43442947,Clean private quiet downtown Toronto rental unit,344897615,Ari,,Kensington-Chinatown,43.65325,-79.40108,Private room,37,1,4,2020-10-07,0.57,1,90
43448848,Space,338677473,Tuyet,,Kingsview Village-The Westway,43.70004,-79.54838,Private room,85,3,0,,,2,365
43450013,Kashaneh at Ice(1+1 bedroom),12033867,Meisam,,Waterfront Communities-The Island,43.64292,-79.38236,Entire home/apt,132,1,10,2020-11-21,1.52,15,359
43450112,Cozy basement apt in a beautiful midtown home.,188681724,Suzanne,,Yonge-St.Clair,43.69282,-79.40051,Entire home/apt,115,3,8,2020-11-21,1.35,5,360
43451418,High Park Basement w/separate entrance (studio),292527083,Weiyun,,High Park North,43.65811,-79.46341,Entire home/apt,99,2,9,2020-11-05,1.84,2,71
43451479,"❣ ★Trendy, ★Posh Studio, in Downtown: Walk to CNE",253245303,John,,Niagara,43.63946,-79.41727,Entire home/apt,83,28,1,2020-08-16,0.25,11,48
43452135,"Entire condominium.Central,Bright downtown studio",52195478,Angel,,Waterfront Communities-The Island,43.64769,-79.39144,Entire home/apt,80,30,3,2020-10-01,0.60,1,356
43457429,Bright and private loft suite in trendy Bloordale,5847480,Alycia,,Dovercourt-Wallace Emerson-Junction,43.65984,-79.4402,Private room,58,7,0,,,1,0
43458246,"Luxury Down Town Toronto ,next to Four Seasons HT",346453785,Nader,,Annex,43.67175,-79.38831,Entire home/apt,60,30,1,2020-10-30,0.67,1,365
43459220,Stylish Condo on Front Street,339842916,Olu,,Waterfront Communities-The Island,43.64335,-79.38877,Entire home/apt,88,7,2,2020-09-07,0.32,19,347
43459603,Luxurious Condo in Downtown Core / Amazing View,342096860,Jenny,,Waterfront Communities-The Island,43.64192,-79.382,Entire home/apt,122,2,2,2020-11-15,0.81,1,54
43459723,GIGANTIC 2 Bedroom near Toronto General Hospital,262595111,Carolyn,,Bay Street Corridor,43.65846,-79.38598,Entire home/apt,197,1,4,2020-11-06,0.72,20,0
43459782,Elegant Condo on Front Street IV,339842916,Olu,,Waterfront Communities-The Island,43.64484,-79.39036,Entire home/apt,115,28,5,2020-09-13,0.79,19,365
43460607,1B Loft Queen & University walk to OsgoodeStation,63880664,Tony Sugito,,Kensington-Chinatown,43.65111,-79.39048,Entire home/apt,68,28,3,2020-11-02,0.58,9,178
43460948,Private Toronto Basement Suite off Lake Shore Blvd,33996367,Paul,,New Toronto,43.59919,-79.50558,Entire home/apt,109,2,10,2020-11-26,1.51,1,0
43461501,Private Room plus Ensuite Washroom - Downtown!,6845247,Tamara & Jonathan,,Dufferin Grove,43.65608,-79.44197,Private room,59,28,4,2020-10-31,0.72,8,348
43461809,Private Room with Ensuite Washroom - Downtown!,6845247,Tamara & Jonathan,,Dufferin Grove,43.65511,-79.44045,Private room,59,28,2,2020-09-26,0.44,8,1
43461876,Private Room + Ensuite Washroom - Downtown!,6845247,Tamara & Jonathan,,Dufferin Grove,43.65528,-79.44247,Private room,59,28,3,2020-11-28,0.84,8,349
43461912,Private Room and Private Washroom - Downtown!,6845247,Tamara & Jonathan,,Dufferin Grove,43.65621,-79.44202,Private room,59,28,1,2020-08-31,0.29,8,348
43461958,Private Room including Ensuite Washroom - Downtown,6845247,Tamara & Jonathan,,Dufferin Grove,43.65496,-79.44197,Private room,59,28,1,2020-07-31,0.22,8,1
43468492,! LARGE BRIGHT ROOM 8 MIN TO SUBWAY STATION,62687078,Michal,,Mount Pleasant East,43.69647,-79.38779,Private room,29,2,13,2020-11-08,1.93,6,0
43468626,Your Cool apartment,346583406,Ishak Abubakar Yahya,,Cabbagetown-South St.James Town,43.66431,-79.35799,Entire home/apt,80,14,3,2020-11-03,1.22,1,162
43475521,"""Stay safe and comfortable while on travel""",346650856,Eladio,,Birchcliffe-Cliffside,43.70145,-79.26396,Private room,100,1,0,,,1,1
43477805,"2 Bedroom, 1.5 Bathrooms  YONGE & SHEPPARD - YS83",12742095,Emil & Sue,,Willowdale East,43.76407,-79.40835,Entire home/apt,115,14,0,,,25,314
43478600,Charming Toronto Home with a Walk to the Beach,44392996,Gary,,East End-Danforth,43.68413,-79.28834,Entire home/apt,190,21,0,,,1,346
43478778,2BED 2BR PENTHOUSE NORTH YORK,201136513,Muna,,Henry Farm,43.76732,-79.35642,Entire home/apt,200,2,0,,,1,0
43479342,"Entire Luxury Condo, Prime Location, 2BD/2BTH",109538824,Ariana,,Waterfront Communities-The Island,43.64178,-79.38168,Private room,275,2,7,2020-11-08,1.49,3,364
43480019,Luxury Designer Condo at Mid town Toronto,25325566,Peter,,Mount Pleasant West,43.70321,-79.39655,Private room,98,30,0,,,1,179
43484566,"Lakeview 3 BDRM + 2 BATH + Parking - MTCC, CN",160327259,Tim,,Waterfront Communities-The Island,43.64103,-79.38043,Entire home/apt,157,1,21,2020-11-22,3.37,11,152
43484591,Large Room Midtown Toronto Eglinton West Subway,266159976,Paris,,Oakwood Village,43.69678,-79.44148,Private room,42,28,0,,,4,362
43485298,"North York comfy bedroom,a part of your journey C",346212570,Michael,,Downsview-Roding-CFB,43.72694,-79.49818,Private room,35,28,0,,,4,166
43485497,3BR Centrally Located Victorian with FREE Parking,19968982,Linh,,University,43.65847,-79.40264,Entire home/apt,293,28,9,2020-08-27,1.47,8,41
43485605,Spacious Condo - 3BR + 2BA + Free Parking!,160327259,Tim,,Waterfront Communities-The Island,43.64311,-79.38889,Entire home/apt,423,1,13,2020-09-22,2.55,11,67
43487149,Queen St. beautiful house with a rare huge patio,37929032,Ksenija,,Kensington-Chinatown,43.64932,-79.3974,Private room,80,3,0,,,2,88
43493284,Penthouse! Amazing view to create memories,21614967,Irvin,,Islington-City Centre West,43.63778,-79.53563,Entire home/apt,300,2,0,,,2,358
43494417,Yonge-Dundas Spacious Studio Apartment,66105341,Anna,,Church-Yonge Corridor,43.65989,-79.37687,Entire home/apt,70,30,0,,,2,24
43499456,E ✭ a cozy bedroom/ Close to vibrant North York✭,346212570,Michael,,Downsview-Roding-CFB,43.72914,-79.49975,Private room,33,28,7,2020-09-11,1.15,4,357
43499485,B ✭ a cozy bedroom/ Close to vibrant North York✭,346212570,Michael,,Downsview-Roding-CFB,43.72892,-79.49766,Private room,36,1,2,2020-10-24,0.32,4,227
43499516,Bed in modern condo in the heart of downtown!,179342185,Naomi,,Bay Street Corridor,43.65255,-79.38237,Private room,69,1,4,2020-11-20,0.73,2,89
43499904,Lovely New Condo Studio in Downtown Toronto,38396814,Vincy,,Moss Park,43.6575,-79.37437,Entire home/apt,90,1,34,2020-10-31,5.57,1,155
43504700,Stunning two storey loft in the heart of Toronto.,11076856,Joanne,,Dovercourt-Wallace Emerson-Junction,43.66579,-79.42895,Entire home/apt,100,28,1,2020-09-01,0.29,2,273
43509335,Shared space near Pearson Airport,103481617,Stephanie,,Stonegate-Queensway,43.63496,-79.5118,Private room,51,1,1,2020-06-30,0.18,3,360
43509655,"Private bedroom, full bath and den",308544218,Stephanie,,Little Portugal,43.6485,-79.43451,Private room,100,1,0,,,1,173
43510937,"$1M view of financial district, with home office!",293274089,SillyBishop,,Bay Street Corridor,43.65006,-79.38104,Entire home/apt,138,2,13,2020-12-06,2.03,56,353
43511011,Charming Executive Suite on Front,236613205,Alex,,Waterfront Communities-The Island,43.64353,-79.39057,Entire home/apt,125,2,7,2020-09-03,1.05,2,0
43519191,"Short subl-let, pet friendly, Super comfy",2955082,Debbie,,Casa Loma,43.68726,-79.40228,Entire home/apt,2000,30,0,,,1,365
43523027,1 Bedroom Condo by CN Tower -> Amazing Location!,44077287,Ahmed,,Waterfront Communities-The Island,43.64272,-79.3825,Entire home/apt,75,14,1,2020-12-08,1,1,0
43524362,Luxury Condo in the heart of Downtown only female,286982749,Jane,,Church-Yonge Corridor,43.6572,-79.3753,Private room,60,1,2,2020-07-31,0.34,2,365
43526392,Fully private Room (apartment  self checkin/out),174967435,Mahmud,,Oakridge,43.69349,-79.28799,Entire home/apt,95,1,1,2020-11-08,0.81,2,1
43526641,Private basement bedroom in a large house near TTC,152088065,Gennadi,,Clanton Park,43.73583,-79.44916,Private room,21,1,1,2020-07-27,0.21,59,268
43527013,Spacious private basement suite,4867442,Ruth,,East End-Danforth,43.69068,-79.29912,Private room,40,30,0,,,1,0
43535886,Dream House Suites - ST. Clair West 3F,345628448,Ludovic,,Humewood-Cedarvale,43.68602,-79.42125,Entire home/apt,79,29,2,2020-10-01,0.38,4,0
43536044,Charming condo in the Scarborough city center,347481445,Sahana,,Bendale,43.77478,-79.25456,Private room,115,1,5,2020-12-06,1.88,3,360
43536289,"Large, Bright 1-Bedroom in the Heart of the City",5991731,Ellie,,Bay Street Corridor,43.66571,-79.38628,Entire home/apt,95,90,1,2020-11-01,0.71,1,41
43536528,Private room w/ bathroom in a beautiful condo,347481445,Sahana,,Bendale,43.77337,-79.25568,Private room,58,1,20,2020-11-22,2.96,3,360
43536575,Private room w/ bathroom in a luxurious condo,347481445,Sahana,,Bendale,43.7725,-79.25517,Private room,62,1,19,2020-11-22,2.89,3,0
43537009,Beautiful Toronto Condo w/ Balcony,94854616,Noé,,Etobicoke West Mall,43.64107,-79.56199,Entire home/apt,752,1,0,,,1,365
43541990,Beautiful Historic Downtown Apartment,234471643,Louise,,Cabbagetown-South St.James Town,43.66612,-79.3656,Entire home/apt,125,5,1,2020-09-12,0.32,1,350
43542380,Fully renovated Basement Studio,62846932,Behnaz,,Little Portugal,43.64736,-79.42595,Entire home/apt,75,30,0,,,1,346
43544451,Room #4 Private Room near U of T Campus,9946512,Marina,,University,43.65905,-79.40594,Private room,38,1,1,2020-08-16,0.25,5,365
43546133,Downtown Toronto Living,94861425,Kd,,Moss Park,43.65418,-79.36468,Entire home/apt,90,30,0,,,1,42
43548295,2story 3+den townhouse by the cn tower sleeps 12+,15912223,Sam,,Waterfront Communities-The Island,43.64157,-79.39478,Entire home/apt,570,1,2,2020-11-04,0.70,18,180
43553866,"Luxury 2BR Condo in Downtown,  Steps to Subway",285628029,Dagoberto,,Church-Yonge Corridor,43.66559,-79.38303,Entire home/apt,209,1,3,2020-07-24,0.58,2,55
43554545,Single private bedroom at Lawrence Station,277257023,Beata,,Lawrence Park North,43.72806,-79.4026,Private room,49,30,2,2020-10-31,0.36,7,287
43554871,Spacious Luxury 2 Bedoom Apt/ Yonge And Eglinton,15368293,Jacob,,Mount Pleasant West,43.70639,-79.39826,Entire home/apt,300,14,1,2020-07-01,0.18,1,364
43555246,private bedroom with Queen bed at lawrence station,277257023,Beata,,Lawrence Park North,43.7271,-79.40419,Private room,65,30,2,2020-11-01,0.44,7,232
43555263,Gorgeous City Views with Balcony Terrace,7165743,Jesse,,Wychwood,43.67349,-79.42946,Private room,45,2,0,,,2,48
43555354,Room 1 Harbord Village Private Room in Shared Home,9946512,Marina,,University,43.66072,-79.4053,Private room,45,1,0,,,5,289
43557127,Seeking Co-op Students working @ Yonge & Eglinton,347694778,Marie,,Yonge-Eglinton,43.71132,-79.40197,Private room,30,30,0,,,1,0
43557814,"Nice home in a quiet neighbourhood, close to TTC.",9488125,Lindsay,,Danforth,43.68596,-79.32261,Entire home/apt,525,30,0,,,1,358
43559049,New Luxury condo in the heart of Yorkville,253508790,Daod,,Annex,43.66924,-79.3921,Entire home/apt,90,29,8,2020-08-19,1.47,1,364
43565978,3 Bedroom Trendy Queen West - Urban Paradise,340945121,Casey,,Niagara,43.64301,-79.42167,Entire home/apt,240,3,0,,,1,347
43567076,FOODPV Rm1/ Toronto Downtown Private Bath/Entrance,291533774,Davy,,Kensington-Chinatown,43.6481,-79.40408,Private room,61,1,86,2020-11-23,12.84,5,84
43568576,"Big&Bright 2bdrm apartment , free parking+wifi",166880916,Shahrooz,,Don Valley Village,43.77627,-79.34921,Entire home/apt,179,4,0,,,2,12
43568969,"Boutique 1 Bed + Den, 2 Baths In The Village (DT)",75077126,Ivan,,Church-Yonge Corridor,43.66347,-79.38,Entire home/apt,88,30,0,,,1,116
43569454,5 - Star Lake view Master bedroom at Harbourfront!,347820483,Sam,,Waterfront Communities-The Island,43.63926,-79.38877,Private room,58,1,4,2020-11-21,0.82,1,70
43570246,Clean Design Entire Condo with two beds & foosball,70173618,Mohamad,,Waterfront Communities-The Island,43.63967,-79.39786,Entire home/apt,178,1,31,2020-12-03,4.67,3,87
43576723,2BR/2BA Trendy Liberty Village Condo w/FreeParking,276561726,Matt,,Niagara,43.63876,-79.41625,Entire home/apt,101,1,4,2020-12-05,0.86,5,102
43577111,Sonder at The Elm | 1BR in Downtown Toronto,301014754,Sonder (Toronto),,Kensington-Chinatown,43.65511,-79.38952,Entire home/apt,179,3,3,2020-08-24,0.49,24,352
43577164,Sonder *Weekly Discounts* 1BR Near CN Tower,301014754,Sonder (Toronto),,Kensington-Chinatown,43.65527,-79.38939,Entire home/apt,220,3,3,2020-08-15,0.48,24,357
43577270,* CHARMING HOME AWAY FROM HOME WITH FREE PARKING *,2432981,Hayden,,Briar Hill-Belgravia,43.69784,-79.44835,Entire home/apt,95,1,5,2020-07-29,0.78,1,0
43577363,Sonder at The Elm *Monthly Discounts* 2BR in Downtown Toronto,301014754,Sonder (Toronto),,Kensington-Chinatown,43.657,-79.39105,Entire home/apt,237,3,3,2020-10-26,0.85,24,0
43581964,Green & Clean #2 - Parking & Private Bath & Nice,346301570,Lucy,,Victoria Village,43.73368,-79.31568,Private room,49,3,0,,,2,365
43593463,Studio Condo in Downtown Toronto #3,342316738,Davar,,Bay Street Corridor,43.64802,-79.37828,Private room,129,30,1,2020-10-30,0.65,26,282
43595197,Amazing  Private room at the basement &private TV,64538392,Osama,,Wexford/Maryvale,43.74116,-79.30289,Private room,40,30,2,2020-07-16,0.33,5,365
43598514,Home Away from Home,79151242,Matt,,Cabbagetown-South St.James Town,43.66608,-79.37552,Private room,100,2,1,2020-08-15,0.25,1,0
43603255,3 Bedroom Condo Heart of the City,2188826,Sona,,Bay Street Corridor,43.65887,-79.38482,Private room,80,2,0,,,1,365
43603463,Executive 1BR + Study in core downtown Toronto,135718015,Ak,,Waterfront Communities-The Island,43.64076,-79.38048,Entire home/apt,190,28,1,2020-12-12,1,38,347
43612210,"Front Line, Private Entrace, Entire Place",17636678,Lina,,Bayview Village,43.7773,-79.37716,Entire home/apt,154,7,0,,,1,180
43612453,Hard Loft in Downtown Toronto,42076533,Charlotte,,Moss Park,43.65487,-79.35702,Entire home/apt,100,2,2,2020-09-07,0.45,1,0
43613534,"Detached 3 bedroom Leslieville Home, Toronto",104679296,Greg,,South Riverdale,43.65956,-79.33914,Entire home/apt,395,14,5,2020-11-25,1.11,2,0
43615036,The SANCTUARY Room! The PERFECT Cozy Getaway Spot,145153264,Jim,,Trinity-Bellwoods,43.64898,-79.42196,Private room,76,2,9,2020-09-28,1.42,6,44
43615402,High-end 2 bedroom suite in heart of North York,150188232,Sina,,Willowdale East,43.76906,-79.40283,Entire home/apt,87,5,10,2020-11-20,2.11,3,345
43620127,Room 1- NEW to the Country! -Great location!,307327371,Scott,,Agincourt South-Malvern West,43.79232,-79.28032,Private room,40,29,6,2020-11-17,1.19,4,345
43620988,Cozy place near downtown and lakeshore,222207624,Wendy,,Mimico (includes Humber Bay Shores),43.62153,-79.50195,Private room,42,1,0,,,1,0
43621512,Bright 1bdrm with deck & parking,846505,Julie,,South Parkdale,43.63998,-79.42555,Entire home/apt,102,5,1,2020-09-04,0.30,64,158
43622873,Isolation Oasis! Studio/Private Garden & Entrance!,342457783,Sophie,,University,43.65907,-79.40873,Entire home/apt,50,28,2,2020-10-31,0.44,9,348
43623137,Beautiful one bedroom in Entertainment District !,785826,Arlene,,Waterfront Communities-The Island,43.64444,-79.39191,Entire home/apt,83,30,0,,,54,0
43623583,"Isolation Oasis! New Bright 1 BDRM, Private Garden",342457783,Sophie,,Palmerston-Little Italy,43.65978,-79.40952,Entire home/apt,67,28,1,2020-06-30,0.18,9,347
43623964,Presidential 1BR Condo in the Entertainment Dist.,135718015,Ak,,Waterfront Communities-The Island,43.64713,-79.39186,Entire home/apt,192,2,2,2020-08-08,0.39,38,8
43626479,Fully Furnished Bachelor+Den  Toronto Yorkville,203141388,Mo,,Annex,43.67409,-79.38905,Entire home/apt,125,180,0,,,1,180
43628101,Richview Gardens Apartment,348027803,Tatiana,,Kingsview Village-The Westway,43.68668,-79.55512,Entire home/apt,109,3,4,2020-08-21,0.71,2,217
43628215,Richview Gardens Suite,348027803,Tatiana,,Willowridge-Martingrove-Richview,43.68547,-79.55347,Entire home/apt,200,2,2,2020-08-17,0.38,2,220
43628864,"Cuarto, Excelente ubicación 2 personas",139148147,Stephany,,Corso Italia-Davenport,43.67711,-79.44367,Private room,32,10,0,,,1,0
43636809,WORK FROM HOME! 1 Bedroom Executive Monthly Rental,257889901,Lily,,Waterfront Communities-The Island,43.64065,-79.38094,Entire home/apt,90,1,1,2020-06-13,0.16,11,269
43639492,S2: Walking to Seneca College Upstairs Single Bed,109012911,Iouri,,Pleasant View,43.79282,-79.3403,Private room,26,1,0,,,2,180
43640548,12ft Ceilings & Direct Access to Shared Terrace,32626521,Salyna,,Willowdale West,43.77841,-79.41739,Entire home/apt,147,2,1,2020-09-01,0.29,1,0
43640708,Rustic Downtown Toronto Farmhouse style townhouse,45016586,Mackenzie,,Niagara,43.64266,-79.4158,Entire home/apt,250,2,0,,,1,0
43641580,"Stunning North York view 1BR Apt, Walk to TTC",35575233,Mohammad Ali,,Briar Hill-Belgravia,43.70475,-79.43997,Entire home/apt,100,6,0,,,1,0
43642720,Designer Townhouse with 2 Bedrooms Free Parking,82791,Jennifer,,Islington-City Centre West,43.64106,-79.52852,Entire home/apt,99,30,2,2020-09-30,0.38,4,71
43644241,Home Away from Home,348515163,Mariafe,,Waterfront Communities-The Island,43.64947,-79.38728,Entire home/apt,77,30,0,,,1,339
43649809,1 Bedroom Suite in Toronto Entertainment District,785826,Arlene,,Kensington-Chinatown,43.65126,-79.38806,Entire home/apt,78,30,0,,,54,0
43651885,*UNFURNISHED* WORK FROM HOME SPACE FOR MONTHLY,154106142,K,,Waterfront Communities-The Island,43.6411,-79.38123,Entire home/apt,65,30,0,,,8,62
43651977,One plus den apartment for rent maple leafs condo,147821969,Milena,,Waterfront Communities-The Island,43.64319,-79.37949,Entire home/apt,180,1,0,,,2,365
43655039,NEW Modern DT Condo,311919850,Donny,,Annex,43.67169,-79.3941,Entire home/apt,189,14,0,,,1,365
43655349,Downtown Toronto luxury condo/Free Parking,348623927,Marieve,,Waterfront Communities-The Island,43.64394,-79.40147,Entire home/apt,109,1,19,2020-11-30,3.85,1,1
43655687,2 story 3 bedroom+den townhouse/5 bed/1700sf,15912223,Sam,,Waterfront Communities-The Island,43.64044,-79.39526,Entire home/apt,250,30,0,,,18,0
43655918,Cozy Condo with a Great View Near the Airport,348635350,Tosan,,West Humber-Clairville,43.72492,-79.61555,Private room,45,29,11,2020-09-10,2.44,1,347
43656289,Super luxury in the heart of Toronto,28508570,Cm,,Rosedale-Moore Park,43.67544,-79.37905,Entire home/apt,525,1,4,2020-09-20,0.99,2,48
43663302,Bright House & Convenient with Revin View,184388733,Hamid,,Newtonbrook East,43.79428,-79.40223,Entire home/apt,189,5,5,2020-08-28,0.82,2,251
43664086,Cozy and bright room near Finch subway terminal,300125939,Fanak,,Willowdale East,43.78089,-79.40502,Private room,28,29,2,2020-10-15,0.32,7,53
43665266,whole building for families with great location,277257023,Beata,,Lawrence Park North,43.72728,-79.40387,Entire home/apt,89,120,0,,,7,214
43668068,Cozy studio close to subway & Toronto Life,42802118,Tan,,Yonge-St.Clair,43.68784,-79.39604,Entire home/apt,65,2,0,,,1,0
43668138,"Breakfast & 1st night dinner, free parking/Netflix",97698010,Haiyun,,L'Amoreaux,43.77656,-79.32131,Private room,47,2,6,2020-11-28,2.14,2,99
